Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº de Concluintes Participantes;Nº de Concluintes Participantes com nota no Enem;Proporção de Concluintes participantes com nota no Enem;Nota Bruta - IDD;IDD (Contínuo);IDD (Faixa);Observação
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);757;Centro Universitário da Amazônia;Unama;Centro Universitário;Privada com fins lucrativos;17047;Educação Presencial;1506807;Santarém;PA;32;28;26;0,9286;-1,4816;2,0306;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);780;UNIVERSIDADE DE CUIABÁ;UNIC/UNIME;Universidade;Privada com fins lucrativos;16828;Educação Presencial;5103403;Cuiabá;MT;4;0;;;;;SC;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);789;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;Universidade;Pública Federal;118566;Educação Presencial;1400100;Boa Vista;RR;6;5;4;0,8000;3,2495;3,5205;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);830;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;Universidade;Pública Federal;344951;Educação Presencial;1600303;Macapá;AP;51;41;39;0,9512;-0,7850;2,2500;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);830;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;Universidade;Pública Federal;1270468;Educação Presencial;1600501;Oiapoque;AP;12;12;5;0,4167;-2,9199;1,5777;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);878;CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS;UNILESTEMG;Centro Universitário;Privada sem fins lucrativos;115674;Educação Presencial;3131307;Ipatinga;MG;11;10;6;0,6000;3,7949;3,6923;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);940;Faculdades Magsul;FAMAG;Faculdade;Privada sem fins lucrativos;100138;Educação Presencial;5006606;Ponta Porã;MS;29;29;28;0,9655;0,7921;2,7466;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);952;UNIVERSIDADE SANTA CECÍLIA;UNISANTA;Universidade;Privada sem fins lucrativos;17636;Educação Presencial;3548500;Santos;SP;9;6;4;0,6667;2,4487;3,2683;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);953;UNIVERSIDADE METROPOLITANA DE SANTOS;UNIMES;Universidade;Privada sem fins lucrativos;100742;Educação a Distância;3548500;Santos;SP;226;71;19;0,2676;-2,2549;1,7871;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);989;ESCOLA SUPERIOR EM MEIO AMBIENTE;ESMA;Faculdade;Privada sem fins lucrativos;17913;Educação Presencial;3130309;Iguatama;MG;4;3;3;1,0000;-3,0607;1,5333;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1027;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;UENF;Universidade;Pública Estadual;21971;Educação Presencial;3301009;Campos dos Goytacazes;RJ;9;8;8;1,0000;-2,7362;1,6355;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1027;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;UENF;Universidade;Pública Estadual;58074;Educação a Distância;3301009;Campos dos Goytacazes;RJ;207;163;60;0,3681;0,8586;2,7676;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;Universidade;Pública Estadual;45711;Educação Presencial;5003306;Coxim;MS;11;11;11;1,0000;0,5683;2,6762;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;Universidade;Pública Estadual;45713;Educação Presencial;5004700;Ivinhema;MS;15;9;9;1,0000;-0,1322;2,4556;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;Universidade;Pública Estadual;45715;Educação Presencial;5005681;Mundo Novo;MS;8;8;8;1,0000;-0,6861;2,2811;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;Universidade;Pública Estadual;50933;Educação Presencial;5003702;Dourados;MS;27;24;21;0,8750;-1,0958;2,1521;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1034;UNIÃO DE ESCOLAS SUPERIORES DA FUNESO;UNESF;Faculdade;Privada sem fins lucrativos;8395;Educação Presencial;2609600;Olinda;PE;13;8;5;0,6250;-8,1893;0,0000;1;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;Universidade;Pública Estadual;11660;Educação Presencial;3134202;Ituiutaba;MG;8;6;5;0,8333;-1,8834;1,9041;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;Universidade;Pública Estadual;60538;Educação Presencial;3113305;Carangola;MG;27;24;16;0,6667;1,5845;2,9962;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;Universidade;Pública Estadual;67813;Educação Presencial;3122306;Divinópolis;MG;31;27;22;0,8148;-3,3858;1,4309;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;Universidade;Pública Estadual;85136;Educação Presencial;3129806;Ibirité;MG;17;16;13;0,8125;-1,0739;2,1590;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;Universidade;Pública Estadual;104802;Educação Presencial;3169901;Ubá;MG;32;27;21;0,7778;-0,0111;2,4937;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1041;UNIVERSIDADE DO VALE DO TAQUARI;UNIVATES;Universidade;Privada sem fins lucrativos;51072;Educação Presencial;4311403;Lajeado;RS;12;12;9;0,7500;0,8908;2,7777;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1042;UNIVERSIDADE POSITIVO;UP;Universidade;Privada com fins lucrativos;20326;Educação Presencial;4106902;Curitiba;PR;7;7;6;0,8571;9,0613;5,0000;5;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1043;CENTRO UNIVERSITÁRIO HERMINIO OMETTO;UNIARARAS;Centro Universitário;Privada sem fins lucrativos;14856;Educação Presencial;3503307;Araras;SP;43;30;29;0,9667;1,8344;3,0749;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1078;CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO;;Centro Universitário;Privada com fins lucrativos;48767;Educação Presencial;4104303;Campo Mourão;PR;23;18;16;0,8889;3,1046;3,4749;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1082;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE;IFRN;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;123778;Educação Presencial;2407203;Macau;RN;21;17;17;1,0000;-0,5523;2,3233;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1087;FACULDADES INTEGRADAS APARÍCIO CARVALHO;FIMCA;Faculdade;Privada sem fins lucrativos;80254;Educação Presencial;1100205;Porto Velho;RO;33;27;19;0,7037;-0,1195;2,4596;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1120;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF Fluminense;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;44252;Educação Presencial;3301009;Campos dos Goytacazes;RJ;24;19;16;0,8421;1,3981;2,9375;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1120;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF Fluminense;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1159013;Educação Presencial;3300704;Cabo Frio;RJ;9;8;7;0,8750;4,9291;4,0495;5;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;Universidade;Pública Estadual;18496;Educação Presencial;4109401;Guarapuava;PR;36;36;26;0,7222;2,0194;3,1331;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1149;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;CEUNSP;Centro Universitário;Privada com fins lucrativos;72401;Educação Presencial;3523909;Itu;SP;6;5;4;0,8000;0,4977;2,6539;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1173;FACULDADE ANHANGUERA DE BRASÍLIA;;Faculdade;Privada com fins lucrativos;53459;Educação Presencial;5300108;Brasília;DF;22;1;1;1,0000;;;SC;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1185;CENTRO UNIVERSITÁRIO JORGE AMADO;UNIJORGE;Centro Universitário;Privada com fins lucrativos;60599;Educação Presencial;2927408;Salvador;BA;10;10;6;0,6000;1,6991;3,0323;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1187;CENTRO UNIVERSITÁRIO MÓDULO;MÓDULO;Centro Universitário;Privada com fins lucrativos;56744;Educação Presencial;3510500;Caraguatatuba;SP;10;7;4;0,5714;6,3007;4,4814;5;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;46242;Educação Presencial;4209300;Lages;SC;19;19;7;0,3684;3,8396;3,7063;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;UNICESUMAR;Centro Universitário;Privada com fins lucrativos;57366;Educação Presencial;4115200;Maringá;PR;31;29;24;0,8276;2,4424;3,2664;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1232;CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE;UNIANDRADE;Centro Universitário;Privada sem fins lucrativos;44261;Educação Presencial;4106902;Curitiba;PR;16;14;13;0,9286;1,1031;2,8446;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1243;Faculdade Doctum da Serra;DOCTUM;Faculdade;Privada sem fins lucrativos;79983;Educação Presencial;3205002;Serra;ES;13;13;8;0,6154;-1,5644;2,0045;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1292;Centro Universitário de Adamantina;FAI;Centro Universitário;Especial;19830;Educação Presencial;3500105;Adamantina;SP;31;22;11;0,5000;1,9785;3,1203;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1294;Centro Universitário das Américas;CAM;Centro Universitário;Privada com fins lucrativos;1258026;Educação Presencial;3550308;São Paulo;SP;1;1;1;1,0000;;;SC;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1303;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF Goiano;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;109616;Educação Presencial;5218805;Rio Verde;GO;22;19;10;0,5263;-1,1294;2,1415;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1303;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF Goiano;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1102962;Educação Presencial;5221809;Urutaí;GO;27;23;19;0,8261;-0,4526;2,3547;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1303;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF Goiano;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1105299;Educação Presencial;5205406;Ceres;GO;27;26;19;0,7308;-0,7615;2,2574;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1325;FACULDADE DE APUCARANA;FAP;Faculdade;Privada sem fins lucrativos;50287;Educação Presencial;4101408;Apucarana;PR;24;24;21;0,8750;0,8962;2,7794;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1336;CENTRO UNIVERSITÁRIO ASSIS GURGACZ;FAG;Centro Universitário;Privada sem fins lucrativos;67221;Educação Presencial;4104808;Cascavel;PR;12;10;6;0,6000;2,1904;3,1870;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1356;FACULDADES INTEGRADAS DE SANTA FÉ DO SUL;FUNEC;Faculdade;Pública Municipal;113090;Educação Presencial;3546603;Santa Fé do Sul;SP;22;22;13;0,5909;-4,5514;1,0639;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1365;CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO;UNASP;Centro Universitário;Privada sem fins lucrativos;47325;Educação Presencial;3550308;São Paulo;SP;26;19;16;0,8421;2,1249;3,1664;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1379;FACULDADES INTEGRADAS SÃO PEDRO;FAESA;Faculdade;Privada sem fins lucrativos;37785;Educação Presencial;3205309;Vitória;ES;29;28;26;0,9286;0,2248;2,5680;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1395;FACULDADE DE CALDAS NOVAS;UNICALDAS;Faculdade;Privada com fins lucrativos;66179;Educação Presencial;5204508;Caldas Novas;GO;25;23;17;0,7391;-1,3875;2,0602;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1414;CENTRO UNIVERSITÁRIO SÃO LUCAS;UniSL;Centro Universitário;Privada com fins lucrativos;47560;Educação Presencial;1100205;Porto Velho;RO;17;0;;;;;SC;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1422;CENTRO UNIVERSITÁRIO DO NORTE;UNINORTE;Centro Universitário;Privada com fins lucrativos;20676;Educação Presencial;1302603;Manaus;AM;107;37;32;0,8649;-0,3533;2,3859;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1436;ESCOLA SUPERIOR BATISTA DO AMAZONAS;ESBAM;Faculdade;Privada com fins lucrativos;21248;Educação Presencial;1302603;Manaus;AM;37;32;20;0,6250;-1,2616;2,0999;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1450;CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO;UNICERP;Centro Universitário;Privada sem fins lucrativos;49000;Educação Presencial;3148103;Patrocínio;MG;29;14;10;0,7143;-2,9340;1,5732;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1459;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS;FUCAMP;Faculdade;Privada sem fins lucrativos;98791;Educação Presencial;3143104;Monte Carmelo;MG;33;32;28;0,8750;-0,7214;2,2700;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos;99720;Educação a Distância;4207502;Indaial;SC;963;596;293;0,4916;-0,4581;2,3529;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1494;CENTRO UNIVERSITÁRIO CATÓLICO DE VITÓRIA;;Centro Universitário;Privada sem fins lucrativos;73968;Educação Presencial;3205309;Vitória;ES;51;37;29;0,7838;1,3832;2,9328;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1500;FACULDADE DE ENSINO SUPERIOR DE SÃO MIGUEL DO IGUAÇU;FAESI;Faculdade;Privada com fins lucrativos;1204984;Educação Presencial;4125704;São Miguel do Iguaçu;PR;21;21;20;0,9524;-0,0665;2,4762;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1515;FACULDADE DE EDUCAÇÃO DE PORTO VELHO;UNIRON;Faculdade;Privada com fins lucrativos;59752;Educação Presencial;1100205;Porto Velho;RO;35;30;20;0,6667;-0,2150;2,4295;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1554;FACULDADES INTEGRADAS DO VALE DO RIBEIRA;FIVR;Faculdade;Privada com fins lucrativos;38768;Educação Presencial;3542602;Registro;SP;17;11;10;0,9091;-2,3054;1,7712;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1578;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE;IFSul;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1126666;Educação Presencial;4314407;Pelotas;RS;4;3;1;0,3333;;;SC;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1586;UNIVERSIDADE DO VALE DO SAPUCAÍ;UNIVÁS;Universidade;Privada sem fins lucrativos;46715;Educação Presencial;3152501;Pouso Alegre;MG;37;26;22;0,8462;-2,0937;1,8378;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1640;CENTRO UNIVERSITÁRIO UNICENTRO AGES;;Centro Universitário;Privada com fins lucrativos;1160029;Educação Presencial;2923803;Paripiranga;BA;110;106;93;0,8774;0,0102;2,5004;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1658;FACULDADE INTEGRADA DA GRANDE FORTALEZA;FGF;Faculdade;Privada com fins lucrativos;75590;Educação a Distância;2304400;Fortaleza;CE;4;2;;;;;SC;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1663;FACULDADE ARAGUAIA;FARA;Faculdade;Privada com fins lucrativos;75632;Educação Presencial;5208707;Goiânia;GO;19;19;12;0,6316;0,2305;2,5698;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1699;FACULDADE DE EDUCAÇÃO DE JARU;UNICENTRO;Faculdade;Privada sem fins lucrativos;118750;Educação Presencial;1100114;Jaru;RO;21;19;12;0,6316;-0,6764;2,2842;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1716;FACULDADE UNIÃO DAS AMÉRICAS;;Faculdade;Privada sem fins lucrativos;47856;Educação Presencial;4108304;Foz do Iguaçu;PR;5;4;3;0,7500;2,8295;3,3883;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1807;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;IFCE;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1126104;Educação Presencial;2306900;Jaguaribe;CE;23;22;22;1,0000;1,3246;2,9143;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1807;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;IFCE;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1128029;Educação Presencial;2300200;Acaraú;CE;18;16;16;1,0000;1,7450;3,0467;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1808;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;IFES;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1103692;Educação Presencial;3204609;Santa Teresa;ES;31;25;13;0,5200;-2,1090;1,8330;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1808;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;IFES;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1103909;Educação Presencial;3200201;Alegre;ES;37;25;25;1,0000;0,5856;2,6816;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1810;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO;IFSP;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1103451;Educação Presencial;3550308;São Paulo;SP;34;32;30;0,9375;0,6737;2,7093;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1810;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO;IFSP;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1116852;Educação Presencial;3550605;São Roque;SP;38;37;33;0,8919;0,2666;2,5811;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1810;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO;IFSP;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1168211;Educação Presencial;3505500;Barretos;SP;8;8;5;0,6250;-0,1735;2,4426;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1810;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO;IFSP;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1260317;Educação Presencial;3504503;Avaré;SP;8;8;8;1,0000;7,0314;4,7115;5;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;IFG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1128547;Educação Presencial;5208004;Formosa;GO;48;45;28;0,6222;0,4246;2,6309;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1812;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS;IFAM;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;71556;Educação Presencial;1302603;Manaus;AM;76;66;42;0,6364;-1,2384;2,1072;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1813;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ;IFPA;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;48292;Educação Presencial;1501402;Belém;PA;1;0;;;;;SC;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1813;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ;IFPA;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1103419;Educação Presencial;1500107;Abaetetuba;PA;75;70;70;1,0000;-0,4640;2,3511;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1813;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ;IFPA;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1128225;Educação Presencial;1508100;Tucuruí;PA;63;55;55;1,0000;-0,4467;2,3565;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1820;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ;IFPI;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;63045;Educação Presencial;2211001;Teresina;PI;49;42;21;0,5000;-0,5338;2,3291;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1820;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ;IFPI;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;83927;Educação Presencial;2203909;Floriano;PI;22;15;13;0,8667;0,0411;2,5101;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;UNIFEOB;Centro Universitário;Privada sem fins lucrativos;75574;Educação Presencial;3549102;São João da Boa Vista;SP;17;17;10;0,5882;3,1864;3,5007;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1870;FACULDADES INTEGRADAS REGIONAIS DE AVARÉ;FIRA;Faculdade;Pública Municipal;18968;Educação Presencial;3504503;Avaré;SP;11;10;6;0,6000;-1,2660;2,0985;3;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1883;FACULDADE DE CIÊNCIAS AGRÁRIAS E DA SAÚDE;FAS;Faculdade;Privada com fins lucrativos;52760;Educação Presencial;2919207;Lauro de Freitas;BA;11;10;10;1,0000;3,4586;3,5864;4;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1917;FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL;FACIMED;Faculdade;Privada com fins lucrativos;51273;Educação Presencial;1100049;Cacoal;RO;8;8;7;0,8750;-2,2556;1,7869;2;
2017;1602;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);1998;INSTITUTO SUPERIOR DE EDUCAÇÃO ELVIRA DAYRELL;ISEED;Faculdade;Privada com fins lucrativos;74270;Educação Presencial;3171808;Virginópolis;MG;20;15;12;0,8000;-1,9627;1,8791;2;
