Ano;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Código da Área;Área de Enquadramento;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Concluintes Inscritos;Concluintes Participantes;Concluintes Participantes com nota no Enem;Percentual de Concluintes participantes com nota no Enem;Nota Bruta - IDD;Nota Padronizada - IDD;IDD (Faixa)
2016;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;UNICESUMAR;Centro Universitário;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial;57236;55;BIOMEDICINA;Educação Presencial;4115200;MARINGÁ;PR;38;36;30;0,8333;1,1751;2,9928;4
2016;1461;FACULDADE DE TECNOLOGIA E CIÊNCIAS;FTC SALVADOR;Faculdade ;Privada com fins lucrativos;57294;36;FISIOTERAPIA;Educação Presencial;2927408;SALVADOR;BA;29;29;25;0,8621;0,2303;2,5889;3
2016;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;UNICESUMAR;Centro Universitário;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial;57386;23;ENFERMAGEM;Educação Presencial;4115200;MARINGÁ;PR;30;30;19;0,6333;2,5010;3,6808;4
2016;417;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Universidade;Privada com fins lucrativos;57402;12;MEDICINA;Educação Presencial;3550308;SÃO PAULO;SP;69;68;54;0,7941;-0,0197;2,9041;3
2016;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade ;Privada sem fins lucrativos;57576;55;BIOMEDICINA;Educação Presencial;3526902;LIMEIRA;SP;24;13;8;0,6154;-0,7124;2,0505;3
2016;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;Universidade;Privada sem fins lucrativos;57728;36;FISIOTERAPIA;Educação Presencial;4318705;SÃO LEOPOLDO;RS;42;41;22;0,5366;0,7085;2,8024;3
2016;222;CENTRO UNIVERSITÁRIO DE VOTUPORANGA;UNIFEV;Centro Universitário;Privada sem fins lucrativos;57824;55;BIOMEDICINA;Educação Presencial;3557105;VOTUPORANGA;SP;10;10;8;0,8000;-0,5039;2,1545;3
2016;750;CENTRO UNIVERSITÁRIO UNIRG;UNIRG;Centro Universitário;Pessoa Jurídica de Direito Público - Municipal;57849;23;ENFERMAGEM;Educação Presencial;1709500;GURUPI;TO;64;61;35;0,5738;-0,9408;2,0608;3
2016;750;CENTRO UNIVERSITÁRIO UNIRG;UNIRG;Centro Universitário;Pessoa Jurídica de Direito Público - Municipal;57852;12;MEDICINA;Educação Presencial;1709500;GURUPI;TO;129;127;107;0,8425;-0,6568;2,2096;3
2016;426;CENTRO UNIVERSITÁRIO FRANCISCANO;UNIFRA;Centro Universitário;Privada sem fins lucrativos;57876;36;FISIOTERAPIA;Educação Presencial;4316907;SANTA MARIA;RS;47;46;42;0,9130;0,2576;2,6011;3
2016;1414;FACULDADE SÃO LUCAS;FSL;Centro Universitário;Privada com fins lucrativos;57926;6;ODONTOLOGIA;Educação Presencial;1100205;PORTO VELHO;RO;93;88;72;0,8182;-0,6782;1,7563;2
2016;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Universidade;Privada sem fins lucrativos;57944;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4106902;CURITIBA;PR;95;70;44;0,6286;-0,0537;2,4447;3
2016;398;UNIVERSIDADE TIRADENTES;UNIT;Universidade;Privada com fins lucrativos;58043;23;ENFERMAGEM;Educação Presencial;2800308;ARACAJU;SE;259;258;165;0,6395;0,1881;2,5922;3
2016;699;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;Universidade;Pessoa Jurídica de Direito Público - Federal;58075;17;AGRONOMIA;Educação Presencial;1100288;ROLIM DE MOURA;RO;29;29;21;0,7241;2,1312;4,1437;5
2016;1972;FACULDADE TIJUCUSSU;TIJUCUSSU;Faculdade ;Privada com fins lucrativos;58173;38;SERVIÇO SOCIAL;Educação Presencial;3548807;SÃO CAETANO DO SUL;SP;62;54;7;0,1296;;;SC
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;58188;17;AGRONOMIA;Educação Presencial;4128104;UMUARAMA;PR;38;36;30;0,8333;0,4606;3,1345;4
2016;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;58202;5;MEDICINA VETERINÁRIA;Educação Presencial;4128104;UMUARAMA;PR;35;35;32;0,9143;0,0806;2,6574;3
2016;482;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;UNESC;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;58337;23;ENFERMAGEM;Educação Presencial;4204608;CRICIÚMA;SC;47;46;31;0,6739;0,5786;2,7760;3
2016;737;CENTRO UNIVERSITÁRIO SÃO CAMILO;SAO CAMILO;Centro Universitário;Privada sem fins lucrativos;58354;23;ENFERMAGEM;Educação Presencial;3550308;SÃO PAULO;SP;4;4;2;0,5000;3,9359;4,3563;5
2016;737;CENTRO UNIVERSITÁRIO SÃO CAMILO;SAO CAMILO;Centro Universitário;Privada sem fins lucrativos;58376;28;NUTRIÇÃO;Educação Presencial;3550308;SÃO PAULO;SP;81;78;46;0,5897;0,3881;2,6189;3
2016;3223;ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE;ESCS;Faculdade ;Pessoa Jurídica de Direito Público - Estadual;58412;12;MEDICINA;Educação Presencial;5300108;BRASÍLIA;DF;82;82;62;0,7561;0,1635;3,1039;4
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;58435;23;ENFERMAGEM;Educação Presencial;3304557;RIO DE JANEIRO;RJ;23;22;11;0,5000;-0,8407;2,1079;3
2016;522;CENTRO UNIVERSITÁRIO CELSO LISBOA;UCL;Centro Universitário;Privada sem fins lucrativos;58453;36;FISIOTERAPIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;14;14;4;0,2857;-1,2669;1,9205;2
2016;1041;CENTRO UNIVERSITÁRIO UNIVATES;UNIVATES;Centro Universitário;Privada sem fins lucrativos;58480;28;NUTRIÇÃO;Educação Presencial;4311403;LAJEADO;RS;29;29;17;0,5862;1,8339;3,2709;4
2016;1645;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE JEQUIÉ;FTC;Faculdade ;Privada com fins lucrativos;58813;23;ENFERMAGEM;Educação Presencial;2918001;JEQUIÉ;BA;28;27;17;0,6296;-2,2705;1,4348;2
2016;1364;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE VITÓRIA DA CONQUISTA;FTC;Faculdade ;Privada com fins lucrativos;58816;23;ENFERMAGEM;Educação Presencial;2933307;VITÓRIA DA CONQUISTA;BA;33;32;24;0,7500;-0,2272;2,3966;3
2016;1642;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE ITABUNA;FTC;Faculdade ;Privada com fins lucrativos;58834;23;ENFERMAGEM;Educação Presencial;2914802;ITABUNA;BA;43;41;30;0,7317;0,1535;2,5758;3
2016;2009;FACULDADE DE TAQUARITINGA;FTGA;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;58862;19;FARMÁCIA;Educação Presencial;3553708;TAQUARITINGA;SP;19;19;9;0,4737;-4,5400;0,4398;1
2016;2009;FACULDADE DE TAQUARITINGA;FTGA;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;58864;36;FISIOTERAPIA;Educação Presencial;3553708;TAQUARITINGA;SP;26;23;16;0,6957;-0,6220;2,2084;3
2016;2009;FACULDADE DE TAQUARITINGA;FTGA;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;58870;23;ENFERMAGEM;Educação Presencial;3553708;TAQUARITINGA;SP;22;22;9;0,4091;-0,3887;2,3206;3
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;58882;36;FISIOTERAPIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;19;19;4;0,2105;-3,8331;0,7748;1
2016;2279;FACULDADE INTEGRADA METROPOLITANA DE CAMPINAS;METROCAMP;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;58999;36;FISIOTERAPIA;Educação Presencial;3509502;CAMPINAS;SP;36;35;22;0,6286;0,3690;2,6508;3
2016;2168;FACULDADE CAMPO GRANDE ;FCG;Faculdade ;Privada sem fins lucrativos;59094;36;FISIOTERAPIA;Educação Presencial;5002704;CAMPO GRANDE;MS;8;8;5;0,6250;-3,8884;0,7501;1
2016;1996;INSTITUTO CUIABÁ DE ENSINO E CULTURA;ICEC;Faculdade ;Privada sem fins lucrativos;59116;36;FISIOTERAPIA;Educação Presencial;5103403;CUIABÁ;MT;55;47;37;0,7872;-1,2564;1,9252;2
2016;1462;INSTITUTO PARAIBANO DE ENSINO RENOVADO;INPER;Faculdade ;Privada sem fins lucrativos;59118;36;FISIOTERAPIA;Educação Presencial;2507507;JOÃO PESSOA;PB;19;18;10;0,5556;-0,0496;2,4640;3
2016;2075;INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS;IESA;Faculdade ;Privada sem fins lucrativos;59120;36;FISIOTERAPIA;Educação Presencial;2704302;MACEIÓ;AL;2;0;0;0,0000;;;SC
2016;1708;INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR;IPESU;Faculdade ;Privada sem fins lucrativos;59124;36;FISIOTERAPIA;Educação Presencial;2611606;RECIFE;PE;14;8;5;0,6250;-1,1075;1,9916;3
2016;2085;INSTITUTO BAIANO DE ENSINO SUPERIOR;IBES;Faculdade ;Privada sem fins lucrativos;59126;36;FISIOTERAPIA;Educação Presencial;2927408;SALVADOR;BA;8;5;5;1,0000;1,6989;3,2446;4
2016;1267;INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS;IESGF;Faculdade ;Privada sem fins lucrativos;59128;36;FISIOTERAPIA;Educação Presencial;4216602;SÃO JOSÉ;SC;35;33;21;0,6364;-0,0269;2,4741;3
2016;1656;INSTITUTO DE ENSINO SUPERIOR DE TERESINA;IEST;Faculdade ;Privada sem fins lucrativos;59134;36;FISIOTERAPIA;Educação Presencial;2211001;TERESINA;PI;20;20;15;0,7500;-1,0067;2,0367;3
2016;2086;INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU;IESFI;Faculdade ;Privada sem fins lucrativos;59140;36;FISIOTERAPIA;Educação Presencial;4108304;FOZ DO IGUAÇU;PR;19;19;9;0,4737;-1,1008;1,9946;3
2016;1563;CENTRO UNIVERSITÁRIO DA FACULDADE DE SAÚDE, CIÊNCIAS HUMANAS E TECNOLÓGICAS DO PIAUÍ;NOVAFAPI;Centro Universitário;Privada com fins lucrativos;59153;28;NUTRIÇÃO;Educação Presencial;2211001;TERESINA;PI;55;49;39;0,7959;-0,0649;2,4147;3
2016;823;UNIVERSIDADE DO CEUMA - UNICEUMA;UNICEUMA;Universidade;Privada sem fins lucrativos;59174;12;MEDICINA;Educação Presencial;2111300;SÃO LUÍS;MA;109;108;80;0,7407;0,0767;3,0092;4
2016;1461;FACULDADE DE TECNOLOGIA E CIÊNCIAS;FTC SALVADOR;Faculdade ;Privada com fins lucrativos;59202;6;ODONTOLOGIA;Educação Presencial;2927408;SALVADOR;BA;69;68;52;0,7647;-0,9240;1,4971;2
2016;5370;Faculdades Unificadas de Teófilo Otoni;FUTO;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;59208;23;ENFERMAGEM;Educação Presencial;3168606;TEÓFILO OTONI;MG;15;15;12;0,8000;0,1000;2,5507;3
2016;5370;Faculdades Unificadas de Teófilo Otoni;FUTO;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;59210;38;SERVIÇO SOCIAL;Educação Presencial;3168606;TEÓFILO OTONI;MG;15;15;11;0,7333;-0,0787;2,6073;3
2016;308;UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS;UNIPAC;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;59344;23;ENFERMAGEM;Educação Presencial;3105608;BARBACENA;MG;44;41;27;0,6585;1,9450;3,4191;4
2016;15452;FACULDADE ÁLIS DE BOM DESPACHO;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;59363;23;ENFERMAGEM;Educação Presencial;3107406;BOM DESPACHO;MG;18;16;13;0,8125;2,1689;3,5245;4
2016;15452;FACULDADE ÁLIS DE BOM DESPACHO;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;59367;36;FISIOTERAPIA;Educação Presencial;3107406;BOM DESPACHO;MG;29;29;27;0,9310;0,4225;2,6748;3
2016;308;UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS;UNIPAC;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;59392;28;NUTRIÇÃO;Educação Presencial;3136702;JUIZ DE FORA;MG;38;35;25;0,7143;-1,1206;1,9386;2
2016;1042;UNIVERSIDADE POSITIVO;UP;Universidade;Privada com fins lucrativos;59414;12;MEDICINA;Educação Presencial;4106902;CURITIBA;PR;52;52;50;0,9615;0,3735;3,3328;4
2016;1430;CENTRO UNIVERSITÁRIO INGÁ;0;Centro Universitário;Privada sem fins lucrativos;59488;19;FARMÁCIA;Educação Presencial;4115200;MARINGÁ;PR;20;20;10;0,5000;1,9642;3,2673;4
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59510;23;ENFERMAGEM;Educação Presencial;3502804;ARAÇATUBA;SP;6;6;3;0,5000;2,0082;3,4489;4
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59518;28;NUTRIÇÃO;Educação Presencial;3502804;ARAÇATUBA;SP;7;7;4;0,5714;1,7933;3,2526;4
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59582;23;ENFERMAGEM;Educação Presencial;3503208;ARARAQUARA;SP;25;25;14;0,5600;3,7618;4,2743;5
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59588;19;FARMÁCIA;Educação Presencial;3503208;ARARAQUARA;SP;15;15;10;0,6667;0,9739;2,8368;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59593;36;FISIOTERAPIA;Educação Presencial;3503208;ARARAQUARA;SP;21;21;11;0,5238;0,9538;2,9120;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59598;23;ENFERMAGEM;Educação Presencial;3504008;ASSIS;SP;6;6;2;0,3333;9,0931;5,0000;5
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59602;19;FARMÁCIA;Educação Presencial;3504008;ASSIS;SP;6;6;5;0,8333;8,1907;5,0000;5
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59606;36;FISIOTERAPIA;Educação Presencial;3504008;ASSIS;SP;22;21;17;0,8095;0,9173;2,8957;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59626;23;ENFERMAGEM;Educação Presencial;3506003;BAURU;SP;14;13;6;0,4615;-0,3505;2,3386;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59634;23;ENFERMAGEM;Educação Presencial;3509502;CAMPINAS;SP;34;31;19;0,6129;2,2629;3,5687;4
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59638;23;ENFERMAGEM;Educação Presencial;3525904;JUNDIAÍ;SP;15;12;8;0,6667;1,1903;3,0639;4
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59644;36;FISIOTERAPIA;Educação Presencial;3525904;JUNDIAÍ;SP;22;22;11;0,5000;1,5266;3,1677;4
2016;1738;INSTITUTO LUTERANO DE ENSINO SUPERIOR DE PORTO VELHO;ULBRA ILES;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;59662;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;1100205;PORTO VELHO;RO;28;26;7;0,2692;-4,4102;0,4468;1
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59666;23;ENFERMAGEM;Educação Presencial;3543402;RIBEIRÃO PRETO;SP;12;12;6;0,5000;4,7189;4,7248;5
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59686;23;ENFERMAGEM;Educação Presencial;3549805;SÃO JOSÉ DO RIO PRETO;SP;10;10;8;0,8000;2,2790;3,5763;4
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59690;23;ENFERMAGEM;Educação Presencial;3549904;SÃO JOSÉ DOS CAMPOS;SP;20;11;5;0,4545;9,7215;5,0000;5
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59717;23;ENFERMAGEM;Educação Presencial;3552205;SOROCABA;SP;27;26;17;0,6538;3,4190;4,1129;5
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59723;28;NUTRIÇÃO;Educação Presencial;3552205;SOROCABA;SP;13;12;9;0,7500;5,6685;5,0000;5
2016;2056;FACULDADE DA ALTA PAULISTA;FAP;Faculdade ;Privada com fins lucrativos;59745;36;FISIOTERAPIA;Educação Presencial;3555000;TUPÃ;SP;48;48;38;0,7917;-0,8816;2,0925;3
2016;736;FACULDADE PITÁGORAS DE LINHARES;0;Faculdade ;Privada com fins lucrativos;59750;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3203205;LINHARES;ES;51;49;37;0,7551;-1,0928;1,9681;3
2016;2843;FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA;FCMS/JF;Faculdade ;Privada com fins lucrativos;59754;23;ENFERMAGEM;Educação Presencial;3136702;JUIZ DE FORA;MG;15;15;11;0,7333;0,3957;2,6899;3
2016;2843;FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA;FCMS/JF;Faculdade ;Privada com fins lucrativos;59758;36;FISIOTERAPIA;Educação Presencial;3136702;JUIZ DE FORA;MG;23;23;19;0,8261;0,7961;2,8415;3
2016;1513;INSTITUTO DE CIÊNCIAS JURÍDICAS E SOCIAIS PROFESSOR CAMILLO FILHO;ICF;Faculdade ;Privada com fins lucrativos;59780;38;SERVIÇO SOCIAL;Educação Presencial;2211001;TERESINA;PI;78;58;40;0,6897;-0,1356;2,5808;3
2016;483;CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO;UNIMESP;Centro Universitário;Privada sem fins lucrativos;59782;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3518800;GUARULHOS;SP;37;33;10;0,3030;0,1179;2,5233;3
2016;717;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;Universidade;Pessoa Jurídica de Direito Público - Federal;59792;55;BIOMEDICINA;Educação Presencial;4314902;PORTO ALEGRE;RS;23;23;21;0,9130;0,3999;2,6058;3
2016;717;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;UFCSPA;Universidade;Pessoa Jurídica de Direito Público - Federal;59794;28;NUTRIÇÃO;Educação Presencial;4314902;PORTO ALEGRE;RS;22;21;20;0,9524;0,0721;2,4764;3
2016;534;ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA;EBMSP;Faculdade ;Privada sem fins lucrativos;59818;55;BIOMEDICINA;Educação Presencial;2927408;SALVADOR;BA;59;57;52;0,9123;0,0394;2,4258;3
2016;1319;FACULDADE TECSOMA;FATEC;Faculdade ;Privada com fins lucrativos;59835;36;FISIOTERAPIA;Educação Presencial;3147006;PARACATU;MG;11;11;10;0,9091;-1,5285;1,8037;2
2016;3306;FACULDADE DE TECNOLOGIA IPUC;FATIPUC;Faculdade ;Privada sem fins lucrativos;59850;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;4304606;CANOAS;RS;26;24;10;0,4167;-1,1206;2,0855;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;59983;19;FARMÁCIA;Educação Presencial;3549904;SÃO JOSÉ DOS CAMPOS;SP;39;37;23;0,6216;0,9635;2,8323;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;60014;23;ENFERMAGEM;Educação Presencial;5300108;BRASÍLIA;DF;117;114;77;0,6754;0,2247;2,6093;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;60016;6;ODONTOLOGIA;Educação Presencial;5300108;BRASÍLIA;DF;117;81;64;0,7901;0,1782;2,6593;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;60024;23;ENFERMAGEM;Educação Presencial;5208707;GOIÂNIA;GO;20;19;12;0,6316;2,6653;3,7581;4
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;60026;19;FARMÁCIA;Educação Presencial;5208707;GOIÂNIA;GO;37;33;25;0,7576;-0,7915;2,0694;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;60030;23;ENFERMAGEM;Educação Presencial;1302603;MANAUS;AM;94;89;58;0,6517;0,4637;2,7219;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;60034;19;FARMÁCIA;Educação Presencial;1302603;MANAUS;AM;17;17;14;0,8235;1,9012;3,2399;4
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;60036;28;NUTRIÇÃO;Educação Presencial;1302603;MANAUS;AM;1;0;0;0,0000;;;SC
2016;1461;FACULDADE DE TECNOLOGIA E CIÊNCIAS;FTC SALVADOR;Faculdade ;Privada com fins lucrativos;60094;23;ENFERMAGEM;Educação Presencial;2927408;SALVADOR;BA;28;23;14;0,6087;-2,2263;1,4557;2
2016;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Universidade;Privada sem fins lucrativos;60123;5;MEDICINA VETERINÁRIA;Educação Presencial;4127700;TOLEDO;PR;31;30;25;0,8333;-0,2218;2,4298;3
2016;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Pessoa Jurídica de Direito Público - Municipal;60216;5;MEDICINA VETERINÁRIA;Educação Presencial;4219507;XANXERÊ;SC;64;63;55;0,8730;-0,4634;2,2479;3
2016;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pessoa Jurídica de Direito Público - Federal;60288;55;BIOMEDICINA;Educação Presencial;2408102;NATAL;RN;57;52;50;0,9615;0,2380;2,5249;3
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;60306;91;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação Presencial;3304557;RIO DE JANEIRO;RJ;7;7;2;0,2857;-10,1344;0,0000;1
2016;1586;UNIVERSIDADE DO VALE DO SAPUCAÍ;UNIVÁS;Universidade;Privada sem fins lucrativos;60342;28;NUTRIÇÃO;Educação Presencial;3152501;POUSO ALEGRE;MG;21;20;13;0,6500;-0,2072;2,3505;3
2016;1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;Universidade;Pessoa Jurídica de Direito Público - Estadual;60409;38;SERVIÇO SOCIAL;Educação Presencial;3147907;PASSOS;MG;54;29;15;0,5172;-2,3821;1,5325;2
2016;1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;Universidade;Pessoa Jurídica de Direito Público - Estadual;60412;28;NUTRIÇÃO;Educação Presencial;3147907;PASSOS;MG;38;36;17;0,4722;-4,8745;0,2459;1
2016;730;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;Universidade;Pessoa Jurídica de Direito Público - Estadual;60414;51;ZOOTECNIA;Educação Presencial;4119905;PONTA GROSSA;PR;17;14;13;0,9286;3,8134;4,3861;5
2016;730;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;Universidade;Pessoa Jurídica de Direito Público - Estadual;60438;23;ENFERMAGEM;Educação Presencial;4119905;PONTA GROSSA;PR;28;27;26;0,9630;0,9707;2,9605;4
2016;794;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE;UNIVAG;Centro Universitário;Privada sem fins lucrativos;60582;27;FONOAUDIOLOGIA;Educação Presencial;5108402;VÁRZEA GRANDE;MT;7;7;5;0,7143;1,7307;3,1212;4
2016;3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;Centro Universitário;Privada sem fins lucrativos;60642;17;AGRONOMIA;Educação Presencial;3148004;PATOS DE MINAS;MG;99;84;51;0,6071;0,5422;3,1838;4
2016;3172;UNIVERSIDADE DO ESTADO DO AMAZONAS;UEA;Universidade;Pessoa Jurídica de Direito Público - Estadual;60656;23;ENFERMAGEM;Educação Presencial;1302603;MANAUS;AM;74;71;52;0,7324;0,6166;2,7938;3
2016;3172;UNIVERSIDADE DO ESTADO DO AMAZONAS;UEA;Universidade;Pessoa Jurídica de Direito Público - Estadual;60658;6;ODONTOLOGIA;Educação Presencial;1302603;MANAUS;AM;77;74;61;0,8243;0,6096;3,1141;4
2016;3172;UNIVERSIDADE DO ESTADO DO AMAZONAS;UEA;Universidade;Pessoa Jurídica de Direito Público - Estadual;60660;12;MEDICINA;Educação Presencial;1302603;MANAUS;AM;117;115;92;0,8000;-0,3264;2,5699;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;60685;28;NUTRIÇÃO;Educação Presencial;3549904;SÃO JOSÉ DOS CAMPOS;SP;19;19;12;0,6316;2,0542;3,3702;4
2016;402;CENTRO UNIVERSITÁRIO DE BRASÍLIA;UNICEUB;Centro Universitário;Privada sem fins lucrativos;60822;23;ENFERMAGEM;Educação Presencial;5300108;BRASÍLIA;DF;31;31;17;0,5484;-2,8703;1,1525;2
2016;1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;UNICENTRO;Universidade;Pessoa Jurídica de Direito Público - Estadual;61066;27;FONOAUDIOLOGIA;Educação Presencial;4110706;IRATI;PR;21;20;20;1,0000;-0,0703;2,2849;3
2016;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Privada sem fins lucrativos;61072;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4211900;PALHOÇA;SC;38;33;12;0,3636;-0,3852;2,2927;3
2016;330;UNIVERSIDADE IGUAÇU;UNIG;Universidade;Privada sem fins lucrativos;61185;19;FARMÁCIA;Educação Presencial;3302205;ITAPERUNA;RJ;17;15;10;0,6667;-2,7719;1,2084;2
2016;3966;CENTRO UNIVERSITÁRIO DE CARATINGA;UNEC;Centro Universitário;Privada sem fins lucrativos;61298;23;ENFERMAGEM;Educação Presencial;3113404;CARATINGA;MG;14;13;10;0,7692;1,1437;3,0419;4
